reason,R,side,exit,entry,time,partial,partial_pct,strategy,regime,session,mfe_R,mae_R
SL,-2.144562,long,117242.67855267375,117365.6,2025-07-15 12:37:00+00:00,False,1.0,TrendStrategy,trend,EU,0.21477130780867346,-1.4781797965472374
SL,-1.570664,long,118145.76138121898,118394.2,2025-07-15 13:46:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.6265587129035297
TP,2.507449,short,115847.55794700589,116489.9,2025-07-15 14:56:00+00:00,False,1.0,TrendStrategy,trend,US,3.90570722920274,0.0
SL,-0.045718,long,116950.02164354699,116816.1,2025-07-15 16:14:00+00:00,False,1.0,TrendStrategy,trend,US,2.4054180446339952,0.0
SL,0.132242,short,116736.80297269122,116890.4,2025-07-15 18:32:00+00:00,False,1.0,TrendStrategy,trend,US,2.947650686711871,-0.36405247525138434
SL,-0.109602,short,116483.9495641088,116609.0,2025-07-15 19:54:00+00:00,False,1.0,TrendStrategy,trend,US,2.06252821708111,-0.800606191045966
TP,1.541078,long,117219.53462823496,116948.2,2025-07-15 21:33:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.755068074531645,-0.5531177534406642
SL,-2.900039,long,117654.89316338635,117729.2,2025-07-15 22:46:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.2138856141729053
SL,-3.283441,long,117809.78829117294,117871.7,2025-07-16 00:41:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.8607142684720153
SL,-2.497122,short,117149.79999714313,117055.9,2025-07-16 02:38:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.6166134677151622
SL,-3.094891,long,117514.08531792441,117581.4,2025-07-16 04:50:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.4766466532279137,-1.0993144098476462
SOFT_TP,-0.955015,long,118216.9,118139.5,2025-07-16 07:05:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.8993536760508634,0.0
TP,0.344248,long,118521.77082726652,118362.4,2025-07-16 08:37:00+00:00,False,1.0,TrendStrategy,trend,EU,6.22648458955712,0.0
SL,-3.224141,short,118771.78141846148,118707.7,2025-07-16 11:05:00+00:00,False,1.0,TrendStrategy,trend,EU,0.9004170223647168,-1.0393028369063848
SL,-1.050025,short,118505.87786307585,118558.0,2025-07-16 13:05:00+00:00,False,1.0,TrendStrategy,trend,US,1.9815106363504384,0.0
TP,2.1672,long,119264.23034272334,118820.8,2025-07-16 15:04:00+00:00,False,1.0,TrendStrategy,trend,US,3.3123579026624927,0.0
SL,-2.585169,long,119363.63969049639,119454.0,2025-07-16 17:21:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.2571891422690735
SL,0.247878,long,119732.40267595627,119559.9,2025-07-16 18:47:00+00:00,False,1.0,TrendStrategy,trend,US,2.8215889096428404,-0.47384806132670865
TP,1.789086,long,119879.46871964876,119553.2,2025-07-16 20:44:00+00:00,False,1.0,TrendStrategy,trend,US,3.3905794009026935,-0.04315461198713405
SL,-2.773111,short,119314.94955019544,119234.2,2025-07-16 22:00:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-2.0408782414405975
SL,-3.03132,long,119043.17537036876,119113.5,2025-07-17 00:50:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.267331660309971,-1.741921722764169
SL,-2.415337,short,118210.52531580151,118110.3,2025-07-17 02:53:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.009977519072929718,-1.0955315942077122
SL,-0.624061,long,118629.4969729243,118532.1,2025-07-17 06:10:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.459687742303711,-0.8050896673454717
SL,-2.597725,short,117972.90566150442,117884.3,2025-07-17 07:30:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.6974084663031535
SL,-0.568604,long,118982.73742266663,118901.3,2025-07-17 09:33:00+00:00,False,1.0,TrendStrategy,trend,EU,2.152361082047055,-0.44400558066354007
SL,-2.644282,short,118364.28244289916,118277.9,2025-07-17 10:57:00+00:00,False,1.0,TrendStrategy,trend,EU,0.6540680965222555,-1.677424197983726
SL,-3.232325,short,117854.6534924459,117791.3,2025-07-17 12:13:00+00:00,False,1.0,TrendStrategy,trend,EU,0.6518977629413314,-1.0591365591611275
SL,-0.104889,long,118234.12389269656,118108.8,2025-07-17 14:08:00+00:00,False,1.0,TrendStrategy,trend,US,1.951815911523425,0.0
SL,-2.236153,long,118876.20051015167,118991.6,2025-07-17 15:50:00+00:00,False,1.0,TrendStrategy,trend,US,0.8310262040675628,-1.1143896751105307
SL,-2.312736,long,118829.1757263063,118937.8,2025-07-17 17:17:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.1222169396846777
SL,-1.491467,long,119573.6,119573.6,2025-07-17 18:24:00+00:00,False,1.0,TrendStrategy,trend,US,1.5539547200880264,-0.14136310497127896
SL,-0.427292,short,119256.95096933807,119365.1,2025-07-17 19:49:00+00:00,False,1.0,TrendStrategy,trend,US,2.6950724062609672,0.0
TP,2.078401,long,120082.12328273777,119671.0,2025-07-17 21:11:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.445779063073822,-0.003891776669385413
SL,-2.048053,short,119811.48173273666,119674.3,2025-07-17 23:07:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.2888013328960921,-1.1393645267627808
SL,-2.471013,short,119146.79569858534,119049.6,2025-07-18 00:19:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.17593371156226745,-1.2037569738466833
SL,-1.950642,long,120314.62632059302,120466.5,2025-07-18 01:49:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.0897214095702845,-1.0969642709028142
SL,-3.090772,long,120254.97956911677,120324.0,2025-07-18 03:49:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.2170309417816279,-1.6574802349977515
SL,-2.442795,long,120473.79965368868,120574.0,2025-07-18 05:17:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.073848583972908
TP,1.623651,short,119702.30405849869,119993.9,2025-07-18 07:28:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.493052731652704,0.0
TP,1.994086,short,118507.13686830529,118884.5,2025-07-18 08:41:00+00:00,False,1.0,TrendStrategy,trend,EU,3.5556202694583003,-0.13907028957570958
SL,-2.745663,short,118641.55634735974,118560.0,2025-07-18 10:22:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.2053016495014102
SL,-2.539534,short,119029.27818803352,118936.5,2025-07-18 13:08:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.208258130235288
SL,-0.179395,short,118060.55889909805,118164.3,2025-07-18 14:30:00+00:00,False,1.0,TrendStrategy,trend,US,1.7650261204179152,-0.47294376216986306
SL,-1.995939,short,117600.8965679746,117459.2,2025-07-18 17:12:00+00:00,False,1.0,TrendStrategy,trend,US,0.820062205182107,-1.10164982985314
SL,-2.578864,short,117298.05123325098,117208.9,2025-07-18 19:04:00+00:00,False,1.0,TrendStrategy,trend,US,0.6853522690816939,-2.0897074914883764
SL,-2.47681,short,117213.44324076879,117118.2,2025-07-18 20:13:00+00:00,False,1.0,TrendStrategy,trend,US,0.045147560764351134,-1.0677923092398305
SL,-3.040605,long,117819.3150593231,117888.6,2025-07-18 22:31:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.19340422130809534,-1.2022814652964107
SL,-4.410487,long,118211.00676063089,118252.6,2025-07-19 03:30:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.08895676451554176,-1.4449463641591305
SL,-5.872082,short,118053.17665041014,118024.1,2025-07-19 08:17:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.1383704633480272
SL,-6.251335,long,118420.93924030123,118448.0,2025-07-19 10:43:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.7626999585738905
SL,-4.35542,short,118160.65783262406,118118.4,2025-07-19 12:18:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.1737468989775772
SL,-3.230799,short,117923.63393245809,117860.2,2025-07-19 14:30:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.6063957577802668
SL,-2.210967,short,117755.60293524273,117814.6,2025-07-19 17:44:00+00:00,False,1.0,TrendStrategy,trend,US,2.683470962893529,0.0
SL,-4.168624,short,117697.27352181544,117652.7,2025-07-19 19:13:00+00:00,False,1.0,TrendStrategy,trend,US,0.9086111743129757,-1.0611681122223802
SL,-3.768747,short,117762.93952651024,117711.9,2025-07-19 21:01:00+00:00,False,1.0,TrendStrategy,trend,US,0.9443661275015836,-1.289196912647525
SL,-4.110338,long,117928.90183436684,117974.4,2025-07-20 00:58:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.5011594214739614
TP,-4.553054,long,118027.95791628312,117969.5,2025-07-20 07:29:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.804446243394205,0.0
SL,-4.391485,long,117999.84843730886,118041.6,2025-07-20 11:50:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.5568279558979496
TP,0.235229,long,118483.16051754353,118329.7,2025-07-20 14:02:00+00:00,False,1.0,TrendStrategy,trend,US,3.9118856733278466,-0.8966475690463336
SL,-3.014273,long,118591.24943790224,118661.9,2025-07-20 15:43:00+00:00,False,1.0,TrendStrategy,trend,US,1.1323335246691109,-1.5838515176308365
SL,-2.524953,short,118408.87704016198,118315.7,2025-07-20 17:20:00+00:00,False,1.0,TrendStrategy,trend,US,0.9519512515722058,-1.1987931770080735
TP,-0.951363,short,118022.02993086475,118131.2,2025-07-20 20:02:00+00:00,False,1.0,TrendStrategy,trend,US,3.3093319703994837,0.0
SL,-4.304757,short,117941.92624438496,117899.1,2025-07-20 21:14:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.4967457670075057,-2.225271007734554
SL,0.231236,short,116797.34037453072,116979.0,2025-07-20 22:19:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.523918336749629,0.0
SL,-0.261325,short,116637.27290779,116750.1,2025-07-21 00:24:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.5730367933930056,0.0
SL,-2.142083,short,116909.03770074697,116786.2,2025-07-21 01:44:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.13350949993582856,-1.1128505269045033
TP,1.666874,long,118452.68686347344,118156.0,2025-07-21 03:10:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.591665594912243,-0.5241890327710388
SL,-3.002358,long,118488.1907953033,118559.2,2025-07-21 04:25:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.375877964234207
SL,-4.560701,long,118325.22294194392,118365.1,2025-07-21 05:53:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.07272351927055266,-1.0331755151564244
TP,1.385212,long,119562.88909843667,119309.9,2025-07-21 07:29:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.74150509191582,-0.24159143764556723
SL,-0.961595,short,118961.39849879479,119012.8,2025-07-21 08:58:00+00:00,False,1.0,TrendStrategy,trend,EU,1.8484075900797,-0.7336788669051562
SL,-3.229159,short,118499.69070708417,118435.9,2025-07-21 10:35:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.0032809311165447
TP,1.119864,short,118075.02960434351,118293.0,2025-07-21 11:59:00+00:00,False,1.0,TrendStrategy,trend,EU,3.6408614005117395,-0.2862774085079795
TP,2.051105,long,118967.73101519057,118570.1,2025-07-21 13:52:00+00:00,False,1.0,TrendStrategy,trend,US,3.6737576904052864,-0.6373748282149868
SL,-0.915946,short,118455.81999226697,118495.9,2025-07-21 15:49:00+00:00,False,1.0,TrendStrategy,trend,US,1.6063410873825064,-0.3751120528077846
SL,-2.295132,short,117471.64294475094,117362.8,2025-07-21 17:48:00+00:00,False,1.0,TrendStrategy,trend,US,0.14056951541520485,-1.4828705743796684
SL,-2.175903,short,117233.43577730887,117113.8,2025-07-21 19:01:00+00:00,False,1.0,TrendStrategy,trend,US,0.3025850695694362,-1.2663435922589301
SL,-3.598702,long,117495.24433770808,117549.5,2025-07-21 22:49:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.7851715046955932,-1.7952043323318252
SL,-2.962525,short,117165.1414709741,117093.5,2025-07-22 00:39:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.4921524997532567
SL,-1.692296,long,117520.59408487269,117724.3,2025-07-22 02:08:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.7093559355391752,-1.0765519492300566
SL,-2.324744,short,116857.45365377936,116751.6,2025-07-22 03:26:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.7812673162174343,-2.013156772501874
SL,0.262111,short,116640.81787612393,116810.0,2025-07-22 05:00:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.781436730236598,0.0
SL,0.433872,long,117598.50523020161,117414.9,2025-07-22 06:32:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.885876603600845,-0.18177142089193343
SL,-0.856242,short,117655.75691989304,117702.9,2025-07-22 08:12:00+00:00,False,1.0,TrendStrategy,trend,EU,1.729895068323795,-0.3732931463225031
TP,1.522952,long,118591.94441599403,118320.4,2025-07-22 09:46:00+00:00,False,1.0,TrendStrategy,trend,EU,3.4870170190530887,-0.30875243629326826
TP,0.842531,long,119019.86736265961,118826.0,2025-07-22 11:06:00+00:00,False,1.0,TrendStrategy,trend,EU,4.331208659779656,0.0
TP,2.411547,short,118098.82349010206,118674.0,2025-07-22 13:58:00+00:00,False,1.0,TrendStrategy,trend,US,3.5478500336567707,0.0
SL,-2.032984,long,118981.18157238505,119119.4,2025-07-22 15:20:00+00:00,False,1.0,TrendStrategy,trend,US,0.3812805637380161,-1.842011983447327
SL,0.048875,short,118552.70821595425,118700.0,2025-07-22 17:13:00+00:00,False,1.0,TrendStrategy,trend,US,2.725371064062955,-0.7999216782182375
SL,0.051249,long,120012.83098106642,119862.4,2025-07-22 18:57:00+00:00,False,1.0,TrendStrategy,trend,US,2.7095857410790307,0.0
SL,-3.541024,long,119922.26665255889,119978.9,2025-07-22 22:41:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.7963505962084549,-1.3931721073355732
SL,-1.850101,short,119494.08238658692,119523.6,2025-07-23 01:15:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.6068016617511653,-0.7262288602655821
SL,-1.311183,short,118625.45657980138,118682.8,2025-07-23 04:02:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.923422033588614,0.0
TP,0.535335,short,117933.94752106638,118103.9,2025-07-23 09:31:00+00:00,False,1.0,TrendStrategy,trend,EU,3.8391908378978727,-0.37845873389785084
SL,-3.031838,long,118415.36410174104,118485.3,2025-07-23 12:07:00+00:00,False,1.0,TrendStrategy,trend,EU,1.1138771637929104,-1.0195050292483143
SL,-2.163533,short,117933.52973825483,117811.9,2025-07-23 13:26:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.1937869971880872
SL,-0.497479,short,117717.47424854393,117783.6,2025-07-23 16:43:00+00:00,False,1.0,TrendStrategy,trend,US,1.7042769146627943,-0.26087222392269577
SOFT_TP,0.383327,long,118270.0,118078.9,2025-07-23 19:09:00+00:00,False,1.0,TrendStrategy,trend,US,2.4086557285018726,-0.8551117586299302
SL,0.250813,short,117763.09264426513,117930.4,2025-07-23 20:38:00+00:00,False,1.0,TrendStrategy,trend,US,3.113974632850246,-0.8694425609539131
SL,-2.815839,long,118487.79716374207,118566.1,2025-07-23 22:38:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.1123841794312523,-1.0650955187022526
SL,-3.176277,long,118648.07740637331,118713.5,2025-07-24 00:03:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.1494499962672369
SL,-4.023366,long,118954.38597918609,119001.6,2025-07-24 02:51:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.9509886941625674,-1.5948652265134382
TP,1.476976,short,118253.75492566054,118517.3,2025-07-24 04:01:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.2370933212780453,0.0
SL,-0.920097,short,117627.35311671873,117681.4,2025-07-24 05:31:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.781971940984189,-0.3844918710838243
SL,-2.550807,short,117516.53320179705,117425.6,2025-07-24 06:50:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.2815253339164618,-1.0106319604263796
SL,-2.697177,long,118331.63285561289,118415.3,2025-07-24 08:00:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.9075588293245775
SL,-3.188578,short,118032.11715934878,117967.4,2025-07-24 10:38:00+00:00,False,1.0,TrendStrategy,trend,EU,0.2966755678586345,-1.5034652475338737
SL,-2.059109,short,118332.87441704184,118198.8,2025-07-24 14:04:00+00:00,False,1.0,TrendStrategy,trend,US,0.5571532709083932,-1.1277319218386974
SL,-2.001546,short,118618.32229929752,118476.2,2025-07-24 17:03:00+00:00,False,1.0,TrendStrategy,trend,US,1.1293090584188168,-1.0575398846127815
SL,-3.174945,long,119298.67836317416,119364.5,2025-07-24 18:12:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.2123672981748945
SL,-3.194133,long,119228.79221456837,119294.0,2025-07-24 19:16:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.378669730997989
SL,-3.925328,short,118194.98481463693,118146.5,2025-07-24 22:52:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-2.2089390420894173
TP,1.752647,short,117624.62787426119,117936.7,2025-07-25 00:40:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.3766553084653315,-0.6818936471695797
SL,-1.079856,short,117287.40575523043,117347.8,2025-07-25 01:56:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.9849841851757266,-0.23115591052821527
SL,-0.231204,short,116193.80640047685,116300.0,2025-07-25 03:06:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.0860480791697444,0.0
SL,-1.889938,short,115455.78147847175,115300.1,2025-07-25 05:16:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.2069515387734941
SL,-3.140908,short,115109.62007893591,115045.1,2025-07-25 07:12:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.6959073941092005,-1.8815848027803224
SL,-1.800561,long,115710.65573807817,115884.1,2025-07-25 08:29:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.049328458510884
SL,-1.990194,long,115698.58683098553,115838.8,2025-07-25 09:31:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.1111652428590078
SL,-2.644952,long,116361.71360406007,116446.6,2025-07-25 10:46:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.4513515226538856
SL,-0.860373,short,116121.50430875208,116181.1,2025-07-25 12:35:00+00:00,False,1.0,TrendStrategy,trend,EU,2.1209909534867486,0.0
SL,-1.822737,short,115727.69425636256,115558.9,2025-07-25 13:47:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.7642780413115648
SL,-1.853074,short,115111.02413388371,114949.1,2025-07-25 15:02:00+00:00,False,1.0,TrendStrategy,trend,US,0.09078325538903105,-1.2610844047908296
SL,-2.141786,long,115708.49210656028,115830.1,2025-07-25 16:17:00+00:00,False,1.0,TrendStrategy,trend,US,0.2771201691500578,-1.1331501278600022
SL,-2.68079,long,116328.6471850516,116411.7,2025-07-25 18:25:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.1884004179909506
SL,-2.561023,long,116849.57463312385,116939.4,2025-07-25 19:50:00+00:00,False,1.0,TrendStrategy,trend,US,0.3362079226645478,-1.5919779119540332
SL,-2.786605,long,117547.85202787636,117521.6,2025-07-25 23:52:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.6578061562486266,-0.5242842309661213
SL,-4.798782,long,117472.99137518967,117510.1,2025-07-26 02:24:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.5441154258033964
TP,-8.51439,short,117290.55192835524,117329.0,2025-07-26 06:23:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.2542594374058256,0.0
SL,-10.518087,long,117442.3933613261,117457.2,2025-07-26 08:36:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.0130590966904542
TP,-4.914664,long,117757.22476698943,117701.5,2025-07-26 10:31:00+00:00,False,1.0,TrendStrategy,trend,EU,3.640750979514626,0.0
SL,-6.313084,long,117932.86397449137,117959.5,2025-07-26 12:26:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.9109457596633952
SL,-4.891991,short,117913.55575264744,117877.2,2025-07-26 15:25:00+00:00,False,1.0,TrendStrategy,trend,US,1.2157635802131825,-1.0644807817703559
TP,-6.205771,long,118244.07432484157,118195.8,2025-07-26 19:48:00+00:00,False,1.0,TrendStrategy,trend,US,3.5265122932059656,0.0
SL,-4.815204,long,118173.63072629548,118210.8,2025-07-26 22:26:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-2.2464791931040935
SL,-5.374268,long,118091.40379684865,118123.8,2025-07-27 01:14:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.7934200414958845
SL,-6.434358,long,118194.90052741484,118221.0,2025-07-27 02:24:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.9233903068871478,-1.5670814751730229
SL,-7.500004,long,118130.99121398624,118152.8,2025-07-27 10:16:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.9120734172774283
SL,-5.703605,short,117888.57614040145,117858.5,2025-07-27 12:43:00+00:00,False,1.0,TrendStrategy,trend,EU,0.09309705177024998,-1.030717358883839
TP,-1.243521,long,118382.90409514506,118280.6,2025-07-27 14:19:00+00:00,False,1.0,TrendStrategy,trend,US,3.4657459165955657,0.0
TP,0.957249,long,118963.68760671071,118760.0,2025-07-27 16:04:00+00:00,False,1.0,TrendStrategy,trend,US,3.332161494557631,0.0
SL,-4.11031,long,119114.84387297058,119160.8,2025-07-27 20:09:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-2.11941271590702
TP,1.095958,long,119685.33278911306,119466.9,2025-07-27 22:09:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.682963548039603,-0.7163759645947052
SL,-2.733434,short,119297.18555911831,119214.6,2025-07-27 23:15:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.0340790921770935
SL,-3.114937,long,119543.67177912555,119611.5,2025-07-28 00:32:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.6973498551223773,-1.614372286171155
SL,-3.009402,short,119070.70815276963,118999.6,2025-07-28 02:02:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.6975290183771516,-1.3753697176868813
SL,-4.324088,long,119333.7203780993,119376.8,2025-07-28 05:25:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.4159827154610298,-1.5320468724660323
TP,-0.036655,short,118940.28805509808,119081.4,2025-07-28 07:07:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.4196963292892564,0.0
SL,-4.473527,short,118778.13430364364,118737.1,2025-07-28 09:47:00+00:00,False,1.0,TrendStrategy,trend,EU,1.0040379960582557,-2.030008860961587
SL,-0.501305,short,118558.98070472344,118665.1,2025-07-28 13:27:00+00:00,False,1.0,TrendStrategy,trend,US,2.7789072033276243,-0.13173462291223192
SL,-2.056981,short,118069.84575913659,117935.8,2025-07-28 14:37:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.7314982696579286
TP,1.17939,short,117776.07641903419,117999.9,2025-07-28 17:15:00+00:00,False,1.0,TrendStrategy,trend,US,4.712282751659957,-0.09150063595468952
SL,-1.658463,long,118024.4,118024.4,2025-07-28 19:08:00+00:00,False,1.0,TrendStrategy,trend,US,1.5304823770117117,-0.31733796799541186
