reason,R,side,exit,entry,time,partial,partial_pct,strategy,regime,session,mfe_R,mae_R
SL,-1.373225,long,118274.94021296011,118401.7,2025-07-13 13:04:00+00:00,False,1.0,TrendStrategy,trend,EU,0.855949686676673,-0.9703392761403759
SL,0.091706,long,119279.10670404139,119222.7,2025-07-13 19:34:00+00:00,False,1.0,TrendStrategy,trend,US,1.6221084990862502,-1.0325385049449378
SL,-1.300701,short,118486.01320409126,118328.4,2025-07-13 22:31:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.26710960063736217,-1.1801041738375218
SL,-1.293879,long,119647.94660649014,119810.8,2025-07-14 02:35:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.22904036075701623,-1.0487960755307235
SL,1.496743,long,122599.96009046123,122097.3,2025-07-14 07:37:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.148997336500839,-0.6595801743690074
SL,0.632764,short,120859.12408284718,121108.4,2025-07-14 14:51:00+00:00,False,1.0,TrendStrategy,trend,US,1.5096975680848734,0.0
SL,-1.398493,short,119877.43078892361,119757.1,2025-07-14 19:05:00+00:00,False,1.0,TrendStrategy,trend,US,1.2590293918557118,-1.7252442359685463
SL,-1.28522,short,119463.33875064,119295.8,2025-07-15 00:50:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.06983459023839399,-0.8845714763531931
SL,0.320726,short,117506.7604115399,117641.1,2025-07-15 03:19:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.5460321041183163,-0.2328228869384614
SL,-1.37544,short,116512.43443163186,116388.3,2025-07-15 11:30:00+00:00,False,1.0,TrendStrategy,trend,EU,0.22395075753397092,-1.0222788176639075
SL,-1.130025,long,118031.09740332005,118394.2,2025-07-15 13:46:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.1129085930392573
SL,-1.266466,short,116764.47853007082,116589.2,2025-07-15 18:32:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.063450269263982
SL,1.246478,long,118937.90646363504,118700.1,2025-07-16 09:17:00+00:00,False,1.0,TrendStrategy,trend,EU,2.0849841576045702,-0.17101849941386524
SL,-1.173205,long,119346.77971436552,119622.4,2025-07-16 15:13:00+00:00,False,1.0,TrendStrategy,trend,US,0.44626613645963664,-1.650821886903534
SL,0.733211,long,119732.40267595627,119559.9,2025-07-16 18:45:00+00:00,False,1.0,TrendStrategy,trend,US,1.9305608329135222,-0.3242118314340638
SL,-1.232112,short,118254.38893003434,118050.6,2025-07-17 01:40:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-0.832724328899552
SL,-1.267745,long,118848.04615009522,119025.6,2025-07-17 09:57:00+00:00,False,1.0,TrendStrategy,trend,EU,0.6077029591747032,-1.1466943696754381
SL,-1.281803,long,118822.93920714475,118991.6,2025-07-17 15:51:00+00:00,False,1.0,TrendStrategy,trend,US,0.5685968764672799,-0.9593219459062892
SL,0.474755,long,119455.1924314773,119331.9,2025-07-17 18:20:00+00:00,False,1.0,TrendStrategy,trend,US,1.5196358874256737,-0.7903112579619097
SL,0.46579,long,119922.9238427574,119789.0,2025-07-17 21:12:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.7595558649252319,0.0
SL,-1.227332,long,120167.36075982549,120378.8,2025-07-18 01:15:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.3649311251865965
SL,0.768544,short,118605.82031748984,118779.3,2025-07-18 08:53:00+00:00,False,1.0,TrendStrategy,trend,EU,2.2086041524598414,0.0
SL,1.331323,short,117705.79877434071,118164.3,2025-07-18 14:43:00+00:00,False,1.0,TrendStrategy,trend,US,2.3263107990057597,-0.3235931004320116
SL,-0.057252,long,118447.10390646962,118404.0,2025-07-20 14:03:00+00:00,False,1.0,TrendStrategy,trend,US,1.5173609195641444,0.0
SL,-1.394016,short,118148.34277664157,118028.4,2025-07-20 18:02:00+00:00,False,1.0,TrendStrategy,trend,US,0.7328494675645715,-1.0454985578226366
SL,-1.625807,short,118061.76203707368,117986.3,2025-07-20 20:07:00+00:00,False,1.0,TrendStrategy,trend,US,1.2045791967058883,-0.35514546173507383
SL,2.460782,short,116797.34037453072,117283.6,2025-07-20 22:16:00+00:00,False,1.0,TrendStrategy,trend,ASIA,4.241447172557749,-0.5508954616943699
SL,0.435988,short,116637.27290779,116750.1,2025-07-21 00:22:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.76049885863732,0.0
SL,-1.287893,long,118222.64060080783,118386.9,2025-07-21 03:54:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.1822763321617744,-0.9363238923092494
SL,0.670145,long,118853.74991161098,118725.0,2025-07-21 06:30:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.1381359199388914,-0.2508658122969062
SL,0.156783,short,117872.74355168574,117937.4,2025-07-21 12:04:00+00:00,False,1.0,TrendStrategy,trend,EU,1.5411972975058217,0.0
SL,1.71716,short,117683.54158664023,118042.7,2025-07-21 16:20:00+00:00,False,1.0,TrendStrategy,trend,US,2.934884220682688,-0.23549502183207527
SL,-1.297191,short,117384.9927349276,117227.0,2025-07-21 19:09:00+00:00,False,1.0,TrendStrategy,trend,US,0.9456131009344123,-0.8816861108445215
SL,-1.301086,short,116829.21032099328,116674.0,2025-07-22 05:07:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.1210594687677335,-0.8755861023306233
SL,1.743377,long,118433.09493090952,118092.9,2025-07-22 07:30:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.7387096959879234,-0.16610869677836332
SL,0.528899,long,118514.06458851017,118404.0,2025-07-22 09:47:00+00:00,False,1.0,TrendStrategy,trend,EU,1.7920065638153264,-0.06499505671866514
TP,3.036223,short,117542.64387942423,118461.3,2025-07-22 14:04:00+00:00,False,1.0,TrendStrategy,trend,US,2.8497279246985494,0.0
SL,0.559817,long,120012.83098106642,119862.4,2025-07-22 18:57:00+00:00,False,1.0,TrendStrategy,trend,US,1.8539270860014423,0.0
SL,-1.275119,short,118013.88200686387,117842.3,2025-07-23 13:02:00+00:00,False,1.0,TrendStrategy,trend,EU,0.3100558209591678,-0.8800456572337763
SL,-1.328798,long,118531.40032809909,118675.6,2025-07-24 08:21:00+00:00,False,1.0,TrendStrategy,trend,EU,0.6130388428396547,-1.1789208516147982
SL,-1.200762,short,118144.19160151729,117908.8,2025-07-24 14:25:00+00:00,False,1.0,TrendStrategy,trend,US,0.35642732985886943,-1.0888238932398064
SL,-1.294491,short,116744.07068528184,116585.5,2025-07-25 02:49:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.0531580897388555,-0.7800937467107386
SL,-1.187768,short,115805.59929776068,115558.9,2025-07-25 13:47:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.2071376072131763
SL,-1.355897,long,116808.1167714887,116939.4,2025-07-25 19:50:00+00:00,False,1.0,TrendStrategy,trend,US,0.2300369997178485,-1.0892480450211806
SL,-1.449509,long,118014.48366729934,118119.5,2025-07-26 10:48:00+00:00,False,1.0,TrendStrategy,trend,EU,0.5599129058106763,-1.0303159253182066
SL,-1.963233,long,118342.25620420101,118391.4,2025-07-27 14:20:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.2819522581789364
SL,-1.283267,long,119197.58159210395,119365.9,2025-07-27 16:53:00+00:00,False,1.0,TrendStrategy,trend,US,0.9695909202087817,-0.993355403547144
SL,0.75565,long,119654.48391664693,119524.7,2025-07-27 22:11:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.996997192557292,0.0
