reason,R,side,exit,entry,time,partial,partial_pct,strategy,regime,session,mfe_R,mae_R
SL,1.318855,long,117200.35456198308,117002.8,2025-07-25 20:50:00+00:00,False,1.0,TrendStrategy,trend,US,2.470100469215036,0.0
SL,-1.488073,long,118022.7744304073,118119.5,2025-07-26 10:48:00+00:00,False,1.0,TrendStrategy,trend,EU,0.6079054405944485,-1.11862871891691
SL,0.488954,long,118888.90417912453,118800.0,2025-07-27 16:07:00+00:00,False,1.0,TrendStrategy,trend,US,2.03510956906072,-0.3736749702633842
SL,0.92893,long,119665.32342706606,119524.7,2025-07-27 22:11:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.1681683804907745,0.0
SL,-1.463017,long,119563.50917864671,119666.8,2025-07-28 02:41:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.118201970772819,-1.6710100446354552
SL,0.025231,short,118881.2293169256,118930.6,2025-07-28 07:21:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.67771598293051,-0.663315334855691
SL,-1.459924,short,118567.81952079125,118464.7,2025-07-28 13:27:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.0162964218205672
SL,-1.423758,short,117807.20221576997,117696.0,2025-07-28 17:24:00+00:00,False,1.0,TrendStrategy,trend,US,0.3686976893051711,-1.1618473526396838
SL,-0.296958,short,117748.6,117748.6,2025-07-29 00:45:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.3196179558293513,-0.4533231295944642
SL,1.728971,long,118599.81613539618,118335.9,2025-07-29 03:49:00+00:00,False,1.0,TrendStrategy,trend,ASIA,2.6732115107807557,-0.8346298263417367
SL,-1.45336,long,119122.99758992155,119228.1,2025-07-29 07:48:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.0094915989158595
SL,-1.452129,long,118799.39772693808,118904.5,2025-07-29 12:32:00+00:00,False,1.0,TrendStrategy,trend,EU,1.0427938122274611,-1.3662882430279337
SL,1.231329,short,118083.49822364906,118335.5,2025-07-29 14:10:00+00:00,False,1.0,TrendStrategy,trend,US,2.390278535439837,0.0
SL,-1.35811,short,117177.08388456661,117046.2,2025-07-29 16:41:00+00:00,False,1.0,TrendStrategy,trend,US,0.2987380771090108,-1.8764724229665262
SL,-1.349572,short,117517.67043805897,117383.2,2025-07-29 19:40:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.2240608595908067
SL,-1.35396,short,117523.3098919893,117390.5,2025-07-30 11:59:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.0255260203884344
TP,2.656452,long,118580.89902327968,118166.7,2025-07-30 14:52:00+00:00,False,1.0,TrendStrategy,trend,US,3.247714080416088,0.0
TP,2.795573,short,116556.70537054272,117240.9,2025-07-30 18:56:00+00:00,False,1.0,TrendStrategy,trend,US,3.029839625669634,-0.6015832078754111
SL,-1.253138,short,118062.35830937832,117875.8,2025-07-31 14:35:00+00:00,False,1.0,TrendStrategy,trend,US,0.05467459495096846,-1.0565061436116157
SL,-1.451825,long,118650.5589228788,118755.6,2025-07-31 16:40:00+00:00,False,1.0,TrendStrategy,trend,US,0.7949271112638723,-1.1966747052200957
SL,-1.314817,short,117702.35035262862,117552.8,2025-07-31 18:26:00+00:00,False,1.0,TrendStrategy,trend,US,1.204945336688617,-1.5252387974398858
SL,-1.171036,short,114635.69717660632,114367.6,2025-08-01 00:53:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.03580791159954264,-1.2476819197958073
SL,-1.248464,long,115562.75664415456,115748.8,2025-08-01 12:34:00+00:00,False,1.0,TrendStrategy,trend,EU,0.0,-1.04115516041822
SL,-1.213049,short,114792.92412708231,114577.4,2025-08-01 17:08:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.1163483330481914
SL,-1.209287,short,113531.08662767292,113314.1,2025-08-01 19:33:00+00:00,False,1.0,TrendStrategy,trend,US,0.16959570455869397,-1.3632176469689057
SL,-1.383451,short,112666.12851215388,112548.6,2025-08-02 17:57:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.5349466839485968
SL,-1.342979,short,112171.52035840212,112040.7,2025-08-02 20:10:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.1710715508749419
SL,-1.412324,long,114667.8594116068,114779.1,2025-08-04 01:08:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.9978372247335204,-1.181223525495435
SL,0.497517,long,114692.50861853009,114569.1,2025-08-04 13:49:00+00:00,False,1.0,TrendStrategy,trend,US,1.7165351142363385,0.0
SL,-1.399546,long,114986.78260943704,115101.9,2025-08-04 16:14:00+00:00,False,1.0,TrendStrategy,trend,US,0.14941269877556826,-1.125807311703444
SL,-1.388888,short,113917.27220154567,113800.1,2025-08-05 07:40:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.8767250004625964
SL,-1.443203,long,114887.71139054198,114991.4,2025-08-05 10:41:00+00:00,False,1.0,TrendStrategy,trend,EU,0.5188612353972453,-1.5208999409319635
TP,2.656516,short,113762.6571692983,114160.1,2025-08-05 12:39:00+00:00,False,1.0,TrendStrategy,trend,EU,3.8699905525643685,0.0
TP,2.772996,short,113251.42549423815,113850.1,2025-08-05 14:24:00+00:00,False,1.0,TrendStrategy,trend,US,3.005138823659397,-0.883952790551092
TP,2.430767,long,114030.08695227985,113789.7,2025-08-06 05:16:00+00:00,False,1.0,TrendStrategy,trend,ASIA,3.9324097711407284,0.0
SL,-1.200903,long,114117.69071925167,114344.9,2025-08-06 13:50:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.482333815285747
SL,-1.403817,long,115335.45480490038,115449.7,2025-08-06 16:02:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.3567310193206616
TP,2.63967,long,115838.1731871447,115452.4,2025-08-07 10:30:00+00:00,False,1.0,TrendStrategy,trend,EU,3.1510743631439726,0.0
SL,-1.371437,long,116543.69434580096,116669.2,2025-08-07 13:42:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.3999369281113871
SL,-1.555013,long,116502.53612447044,116586.5,2025-08-07 19:03:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.0290139593375789
SL,-1.380582,short,116088.71183865929,115966.7,2025-08-08 15:50:00+00:00,False,1.0,TrendStrategy,trend,US,0.8261493401592795,-1.0892385645552807
SL,-1.539831,long,116645.96849129324,116732.4,2025-08-08 18:27:00+00:00,False,1.0,TrendStrategy,trend,US,1.2865678461925736,-1.3548299891108215
SL,-1.779481,long,116723.10213845996,116783.0,2025-08-08 21:17:00+00:00,False,1.0,TrendStrategy,trend,US,1.1202403270299757,-1.469167642006398
SL,-1.518677,long,117262.06834486891,117352.5,2025-08-09 09:20:00+00:00,False,1.0,TrendStrategy,trend,EU,0.5374224316646171,-1.0007557626675312
SL,0.727106,long,117803.26217073803,117672.8,2025-08-10 03:15:00+00:00,False,1.0,TrendStrategy,trend,ASIA,1.9830742822977276,0.0
SL,-1.442554,long,118955.2830041031,119062.8,2025-08-10 15:10:00+00:00,False,1.0,TrendStrategy,trend,US,0.0,-1.672293747608197
SL,-1.377262,short,118242.66913216827,118117.3,2025-08-10 20:26:00+00:00,False,1.0,TrendStrategy,trend,US,0.21616166221547153,-1.7213168526232239
SL,-1.638363,long,118649.55382287152,118723.9,2025-08-10 22:05:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.257630232129149
SL,-1.301217,long,119595.48355068188,119754.3,2025-08-11 01:36:00+00:00,False,1.0,TrendStrategy,trend,ASIA,0.0,-1.5728849314571132
SL,1.077135,short,120494.38165523432,120692.4,2025-08-11 11:32:00+00:00,False,1.0,TrendStrategy,trend,EU,2.2316211114216484,-0.7002573977206576
SL,-1.312007,short,120139.72179936273,119985.7,2025-08-11 16:51:00+00:00,False,1.0,TrendStrategy,trend,US,0.420719666099972,-1.0018062419633333
TP,2.406636,short,118995.44755120022,119236.1,2025-08-11 19:51:00+00:00,False,1.0,TrendStrategy,trend,US,4.459127697856182,-0.27425442927825777
